customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,age_group,monthly_spend_category,tenure_group,high_value_customer,cltv_segment,churn_risk,payment_mode,internet_category,service_count,engagement_score,customer_status,location,avg_revenue_per_month,coordinates,churn_reason_category,loyalty_level,customer_segment
1302-TPUBN,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,Male,No,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,No,0,23,5637,Attitude of support person,Adult,Low,48-72 Months,Yes,Platinum,Low,Online,No Internet,1,87.77,Active,"West Sacramento, California",18.8,"(38.627951, -121.593287)",Churned,Highly Loyal,VIP
2378-VTKDH,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,No,0,69,4073,Attitude of support person,Senior Citizen,High,48-72 Months,No,Silver,Medium,Online,Fiber,6,96.72999999999999,Active,"Woodland, California",101.20846153846153,"(38.71967, -121.862416)",Churned,Highly Loyal,Standard
0927-CNGRH,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,21,5272,Attitude of support person,Adult,Low,0-12 Months,Yes,Gold,Low,Offline,No Internet,1,58.12,Active,"Alta, California",19.55,"(39.218096, -120.79153)",Churned,New,VIP
8608-OZTLB,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,No,0,59,5975,Attitude of support person,Adult,High,24-48 Months,Yes,Platinum,Medium,Online,DSL,6,104.95,Active,"Applegate, California",73.74473684210527,"(38.983388, -120.988814)",Churned,Loyal,VIP
2335-GSODA,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,Male,No,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,No,0,24,2327,Attitude of support person,Adult,Medium,12-24 Months,No,Bronze,Low,Offline,DSL,3,47.47,Active,"Camino, California",37.29347826086956,"(38.748316, -120.675512)",Churned,Regular,Standard
1952-DVVSW,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,No,0,77,3509,Attitude of support person,Adult,Low,0-12 Months,No,Silver,High,Offline,No Internet,1,44.09,Active,"Colfax, California",18.44,"(39.084645, -120.894014)",Churned,New,At Risk
6656-GULJQ,1,United States,California,Emigrant Gap,95715,"39.23754, -120.720196",39.23754,-120.720196,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No,0,28,5940,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,DSL,7,123.19999999999999,Active,"Emigrant Gap, California",84.62916666666666,"(39.23754, -120.720196)",Churned,Highly Loyal,VIP
9853-JFZDU,1,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,-120.838404,Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,No,0,46,3102,Attitude of support person,Adult,Medium,24-48 Months,No,Bronze,Low,Online,DSL,3,60.019999999999996,Active,"Gold Run, California",53.17428571428571,"(39.170376, -120.838404)",Churned,Regular,Standard
3777-XROBG,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No,0,78,4125,Attitude of support person,Adult,Low,48-72 Months,No,Silver,High,Online,No Internet,1,69.45,Active,"Echo Lake, California",18.614655172413794,"(38.851842, -120.076204)",Churned,Loyal,At Risk
6994-FGRHH,1,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539,Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,No,0,50,4649,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,6,104.49000000000001,Active,"Meadow Vista, California",106.78714285714287,"(39.003358, -121.022539)",Churned,Highly Loyal,VIP
4000-VGMQP,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,No,0,60,2125,Attitude of support person,Adult,High,24-48 Months,No,Bronze,Medium,Online,DSL,6,66.45,Active,"Pollock Pines, California",75.33026315789475,"(38.733908, -120.453416)",Churned,Loyal,Standard
3999-WRNGR,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,Female,No,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,No,0,77,6307,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,High,Online,DSL,3,102.07,Active,"Soda Springs, California",51.1575,"(39.279068, -120.414275)",Churned,Loyal,VIP At Risk
3466-RITXD,1,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No,0,75,5461,Attitude of support person,Adult,High,24-48 Months,Yes,Platinum,High,Online,Fiber,5,90.00999999999999,Active,"Twin Bridges, California",90.37692307692308,"(38.805481, -120.13287)",Churned,Regular,VIP At Risk
2680-XKKNJ,1,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978,-120.978273,Female,No,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,No,0,52,3325,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Medium,Online,DSL,4,56.45,Active,"Weimar, California",58.65625,"(39.00978, -120.978273)",Churned,New,Standard
2974-GGUXS,1,United States,California,Granite Bay,95746,"38.749466, -121.184196",38.749466,-121.184196,Female,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No,0,48,3273,Attitude of support person,Senior Citizen,High,24-48 Months,No,Bronze,Medium,Online,Fiber,4,67.13,Active,"Granite Bay, California",91.69583333333334,"(38.749466, -121.184196)",Churned,Regular,Standard
7994-XIRTR,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,Male,Yes,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,No,0,66,6161,Attitude of support person,Senior Citizen,Medium,48-72 Months,Yes,Platinum,Medium,Online,DSL,4,103.21000000000001,Active,"Roseville, California",65.36944444444444,"(38.784329, -121.373245)",Churned,Loyal,VIP
2101-RANCD,1,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634,Female,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,No,0,46,5832,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,Fiber,2,90.32,Active,"El Dorado Hills, California",75.36181818181818,"(38.684437, -121.055634)",Churned,Loyal,VIP
7921-BEPCI,1,United States,California,Rocklin,95765,"38.823278, -121.281856",38.823278,-121.281856,Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,No,0,59,4515,Attitude of support person,Adult,Medium,48-72 Months,No,Silver,Medium,Online,DSL,4,93.94999999999999,Active,"Rocklin, California",59.236111111111114,"(38.823278, -121.281856)",Churned,Highly Loyal,Standard
8510-TMWYB,1,United States,California,Sacramento,95814,"38.584505, -121.491956",38.584505,-121.491956,Female,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,No,0,24,5898,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Low,Online,DSL,4,100.58,Active,"Sacramento, California",60.11944444444444,"(38.584505, -121.491956)",Churned,Loyal,VIP
3258-ZKPAI,1,United States,California,Sacramento,95815,"38.608405, -121.449942",38.608405,-121.449942,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,No,0,59,5227,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,8,121.07,Active,"Sacramento, California",115.79791666666668,"(38.608405, -121.449942)",Churned,Highly Loyal,VIP
1428-IEDPR,1,United States,California,Sacramento,95816,"38.574856, -121.46504",38.574856,-121.46504,Male,No,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,No,0,33,5624,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,Fiber,7,112.03999999999999,Active,"Sacramento, California",110.21923076923076,"(38.574856, -121.46504)",Churned,Loyal,VIP
5298-GSTLM,1,United States,California,Sacramento,95817,"38.550722, -121.457314",38.550722,-121.457314,Female,Yes,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,No,0,66,4483,Attitude of support person,Senior Citizen,High,48-72 Months,No,Silver,Medium,Online,Fiber,5,93.83,Active,"Sacramento, California",102.94333333333334,"(38.550722, -121.457314)",Churned,Loyal,Standard
4450-YOOHP,1,United States,California,Sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817,Female,No,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,No,0,31,5433,Attitude of support person,Adult,Medium,24-48 Months,Yes,Platinum,Low,Online,DSL,3,84.93,Active,"Sacramento, California",48.85641025641026,"(38.556306, -121.495817)",Churned,Loyal,VIP
6728-CZFEI,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,No,0,25,5473,Attitude of support person,Adult,Medium,12-24 Months,Yes,Platinum,Low,Offline,DSL,2,70.72999999999999,Active,"Sacramento, California",62.126666666666665,"(38.567594, -121.437507)",Churned,Regular,VIP
3653-NCRDJ,1,United States,California,Sacramento,95821,"38.625096, -121.383658",38.625096,-121.383658,Male,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,No,0,74,5594,Attitude of support person,Adult,Low,24-48 Months,Yes,Platinum,High,Offline,No Internet,1,78.14,Active,"Sacramento, California",18.052325581395348,"(38.625096, -121.383658)",Churned,Loyal,VIP At Risk
6121-TNHBO,1,United States,California,Sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184,Female,Yes,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,No,0,29,5428,Attitude of support person,Senior Citizen,High,48-72 Months,Yes,Platinum,Low,Online,DSL,7,114.48,Active,"Sacramento, California",83.22301587301588,"(38.512569, -121.495184)",Churned,Highly Loyal,VIP
5119-NZPTV,1,United States,California,Sacramento,95823,"38.475465, -121.443625",38.475465,-121.443625,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,0,74,5592,Attitude of support person,Senior Citizen,High,0-12 Months,Yes,Platinum,High,Online,Fiber,1,61.72,Active,"Sacramento, California",70.825,"(38.475465, -121.443625)",Churned,New,VIP At Risk
6519-ZHPXP,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No,0,33,4183,Attitude of support person,Adult,High,48-72 Months,No,Silver,Low,Online,Fiber,7,105.63,Active,"Sacramento, California",106.66180555555555,"(38.517295, -121.439819)",Churned,Highly Loyal,Standard
3472-QPRCH,1,United States,California,Sacramento,95826,"38.542532, -121.378826",38.542532,-121.378826,Male,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,No,0,53,3217,Attitude of support person,Adult,Low,24-48 Months,No,Bronze,Medium,Online,No Internet,2,58.17,Active,"Sacramento, California",25.1725,"(38.542532, -121.378826)",Churned,Loyal,Standard
8224-UAXBZ,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386,Female,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,No,0,41,5137,Attitude of support person,Adult,Medium,48-72 Months,Yes,Gold,Low,Online,DSL,3,89.57,Active,"Sacramento, California",43.79482758620689,"(38.549185, -121.328386)",Churned,Loyal,VIP
9610-WCESF,1,United States,California,Sacramento,95828,"38.486938, -121.395805",38.486938,-121.395805,Male,No,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,0,62,6344,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Medium,Online,DSL,3,105.24,Active,"Sacramento, California",46.22686567164179,"(38.486938, -121.395805)",Churned,Highly Loyal,VIP
2486-WYVVE,1,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,No,0,34,5238,Attitude of support person,Adult,High,24-48 Months,Yes,Gold,Low,Offline,DSL,6,94.78,Active,"Sacramento, California",80.12903225806451,"(38.490508, -121.284171)",Churned,Regular,VIP
3865-ZYKAD,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No,0,59,4503,Attitude of support person,Senior Citizen,High,48-72 Months,No,Silver,Medium,Online,Fiber,4,92.63,Active,"Sacramento, California",83.85,"(38.494832, -121.529447)",Churned,Highly Loyal,Standard
1422-DGUBX,1,United States,California,Sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,No,0,43,2735,Attitude of support person,Adult,High,24-48 Months,No,Bronze,Low,Online,Fiber,3,55.150000000000006,Active,"Sacramento, California",81.8484375,"(38.445939, -121.496855)",Churned,Regular,Standard
2999-AANRQ,1,United States,California,Sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552,Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,No,0,56,5138,Attitude of support person,Adult,High,12-24 Months,Yes,Gold,Medium,Online,DSL,5,84.78,Active,"Sacramento, California",72.61190476190475,"(38.619049, -121.517552)",Churned,Regular,VIP
8668-KNZTI,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,No,0,23,5957,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Low,Online,DSL,3,95.37,Active,"Sacramento, California",53.666346153846156,"(38.646209, -121.52446)",Churned,Loyal,VIP
0480-KYJVA,1,United States,California,Sacramento,95835,"38.685069, -121.543709",38.685069,-121.543709,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,No,0,26,5897,Attitude of support person,Adult,Low,48-72 Months,Yes,Platinum,Low,Online,No Internet,2,97.77,Active,"Sacramento, California",24.78472222222222,"(38.685069, -121.543709)",Churned,Highly Loyal,VIP
9746-YKGXB,1,United States,California,Sacramento,95838,"38.646096, -121.442433",38.646096,-121.442433,Male,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,0,30,6340,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Low,Online,DSL,3,99.19999999999999,Active,"Sacramento, California",43.771153846153844,"(38.646096, -121.442433)",Churned,Loyal,VIP
3926-YZVVX,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321,Female,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,No,0,64,2157,Attitude of support person,Adult,Medium,24-48 Months,No,Bronze,Medium,Online,DSL,2,47.97,Active,"Sacramento, California",49.4890243902439,"(38.660442, -121.346321)",Churned,Loyal,Standard
6000-UKLWI,1,United States,California,Sacramento,95842,"38.687367, -121.34848",38.687367,-121.34848,Male,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,No,0,47,4982,Attitude of support person,Adult,Low,24-48 Months,Yes,Gold,Low,Offline,No Internet,1,71.22,Active,"Sacramento, California",19.569512195121952,"(38.687367, -121.34848)",Churned,Loyal,VIP
6332-FBZRI,1,United States,California,Sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263,Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,0,40,5589,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Low,Online,DSL,6,112.69,Active,"Sacramento, California",69.45149253731343,"(38.585826, -121.376263)",Churned,Highly Loyal,VIP
2096-XOTMO,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514,-121.503883,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,No,0,31,4146,Attitude of support person,Adult,Low,12-24 Months,No,Silver,Low,Offline,No Internet,1,52.86,Active,"Marysville, California",17.24375,"(39.19514, -121.503883)",Churned,Regular,Standard
3266-FTKHB,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,No,0,60,2717,Attitude of support person,Adult,Low,12-24 Months,No,Bronze,Medium,Offline,No Internet,1,38.97,Active,"Beale Afb, California",20.20294117647059,"(39.125311, -121.392283)",Churned,Regular,Standard
8221-EQDGL,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386,Male,No,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,0,79,4355,Attitude of support person,Adult,Medium,24-48 Months,No,Silver,High,Offline,DSL,4,77.55,Active,"Alleghany, California",60.87,"(39.467828, -120.841386)",Churned,Regular,At Risk
2346-LOCWC,1,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,No,0,72,6186,Attitude of support person,Adult,Low,48-72 Months,Yes,Platinum,High,Online,No Internet,1,90.06,Active,"Arbuckle, California",20.54137931034483,"(38.982373, -122.047751)",Churned,Loyal,VIP At Risk
0298-XACET,1,United States,California,Berry Creek,95916,"39.657228, -121.37778",39.657228,-121.37778,Male,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No,0,47,5396,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Low,Offline,DSL,4,94.75999999999999,Active,"Berry Creek, California",49.11538461538461,"(39.657228, -121.37778)",Churned,Loyal,VIP
7560-QJAVJ,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Female,No,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,0,38,5474,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,DSL,6,112.74000000000001,Active,"Biggs, California",79.84928571428571,"(39.457388, -121.818201)",Churned,Highly Loyal,VIP
2995-YWTCD,1,United States,California,Browns Valley,95918,"39.292334, -121.320597",39.292334,-121.320597,Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,0,79,5396,Attitude of support person,Adult,Low,12-24 Months,Yes,Platinum,High,Online,No Internet,2,71.56,Active,"Browns Valley, California",24.61578947368421,"(39.292334, -121.320597)",Churned,Regular,VIP At Risk
9137-UIYPG,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372,Female,No,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,0,80,5447,Attitude of support person,Adult,High,24-48 Months,Yes,Platinum,High,Online,Fiber,6,98.47,Active,"Butte City, California",107.32714285714285,"(39.449794, -121.936372)",Churned,Regular,VIP At Risk
2809-ZMYOQ,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,Female,No,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0,72,4341,Attitude of support person,Adult,High,24-48 Months,No,Silver,High,Online,Fiber,5,81.21,Active,"Camptonville, California",104.215625,"(39.432127, -121.099287)",Churned,Regular,At Risk
5084-OOVCJ,1,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.171312,-121.120605,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0,57,5465,Attitude of support person,Adult,Medium,12-24 Months,Yes,Platinum,Medium,Online,DSL,3,76.45,Active,"Canyon Dam, California",54.14705882352941,"(40.171312, -121.120605)",Churned,Regular,VIP
0254-WWRKD,1,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825,Female,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,0,51,5122,Attitude of support person,Adult,Medium,48-72 Months,Yes,Gold,Medium,Online,DSL,2,88.02,Active,"Challenge, California",51.22014925373134,"(39.461768, -121.195825)",Churned,Highly Loyal,VIP
7727-SHVZV,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,0,54,4883,Attitude of support person,Adult,Low,0-12 Months,Yes,Gold,Medium,Online,No Internet,1,57.43,Active,"Chico, California",16.705555555555556,"(39.745712, -121.84333)",Churned,New,VIP
5339-PXDVH,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836,Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0,70,3559,Attitude of support person,Adult,High,0-12 Months,No,Silver,Medium,Online,Fiber,4,57.190000000000005,Active,"Clipper Mills, California",91.9875,"(39.562239, -121.14836)",Churned,New,Standard
2205-LPVGL,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763,Male,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,No,0,58,5035,Attitude of support person,Senior Citizen,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,5,98.55000000000001,Active,"Colusa, California",88.375,"(39.273096, -122.050763)",Churned,Loyal,VIP
8782-NUUOL,1,United States,California,Crescent Mills,95934,"40.080342, -120.957805",40.080342,-120.957805,Male,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,0,43,4807,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Low,Offline,DSL,6,102.07,Active,"Crescent Mills, California",80.01833333333335,"(40.080342, -120.957805)",Churned,Loyal,VIP
7601-WFVZV,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,79,3718,Attitude of support person,Adult,Low,0-12 Months,No,Silver,High,Offline,No Internet,1,42.58,Active,"Downieville, California",19.55,"(39.578792, -120.780786)",Churned,New,At Risk
4609-KNNWG,1,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081,Female,No,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,No,0,49,4870,Attitude of support person,Adult,Low,24-48 Months,Yes,Gold,Medium,Offline,No Internet,1,64.5,Active,"Dunnigan, California",20.374074074074073,"(38.931425, -121.946081)",Churned,Regular,VIP
4868-AADLV,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,0,31,4578,Attitude of support person,Senior Citizen,High,48-72 Months,Yes,Gold,Low,Online,Fiber,8,112.18,Active,"Durham, California",119.125,"(39.607831, -121.777959)",Churned,Highly Loyal,VIP
9529-OFXHY,1,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879,Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,0,61,5415,Attitude of support person,Adult,High,12-24 Months,Yes,Platinum,Medium,Online,Fiber,4,80.15,Active,"Elk Creek, California",82.81333333333333,"(39.53222, -122.594879)",Churned,Regular,VIP
2669-QVCRG,1,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168,Female,No,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No,0,62,2299,Attitude of support person,Adult,High,24-48 Months,No,Bronze,Medium,Online,Fiber,3,54.39,Active,"Forest Ranch, California",77.82073170731708,"(40.077028, -121.494168)",Churned,Loyal,Standard
